"List of Authorised E-Waste Dismantler/Recycler
As on 27.06.2019",,,,,
,,,"69.   M/s. Ambar Enterprises, Awutade, Handewadi, Tal.
Havali, Distt. Pune - 4110028",250,
,,,"70.   M/s. J Choudhary & Company, Survey No. 67/3, Pipewal Lane, Mohammadiya Estate, Pimpri, Old
Mumbai Pune Road, Tal. Thane",500,
,,,"71.   M/s. Royal Scrap Traders, Gut No. 23 Plot no. 8,
Mayurnagar, Naregaon Tal & Distt; Aurangabad",230,
,,,"72.   M/s. E Refine Corporation, Gut No. 24, Dargah Road, Abdimandi, Daultabad Plot No. 2, Tal & Distt:
Aurangabad",260,
,,,"73.   M/s. Mah arashtra Enterprises, Plot No. 17, RAngara
Industrial Estate, Kiravalli (Adivali), old Thane Pune Road, Tal-Panvel, Distt-Raigad",500,
,,,"74.   M/s. Sultan Disposal Stores, S. No. 28/2A/B, Undri, Opp R Point, Pune Saswad Road, Undri, Tal-Haveli,
Distt Pune",600,
,,,"75.   M/s. National Traders S. No. 103/1/2, Undri-Saswad
Road, Autade, Handewadi, Tal: Haveli, Distt: Pune",250,
10.,Madhya Pradesh,02,"1.     M/s. Unique Eco Recycle, Plot No. 26, Industrial Area,
Palda, Indore (Madhya Pradesh)",6000,9600
,,,"2.     M/s.  Monnstar  Enterprises  Pvt.  Ltd.,  Plot  No.  24/A, 24/D,  24/A-1,  21/D,  21/E,  21/E-1,  Sector-B,  Sanwer
Road, Industrial Area Indore (MP)",3600,
11.,Orissa,03,"1.     M/s. Sani Clean (P) Ltd., Tangiapada, Khurda",3000,3680
,,,"2.     M/s.  N.  C.  Metallic  &  Co.  Sobha,  Oskana,  Balikuda,
Jagatsinghpur",180,
,,,"3.     M/s. Jagannath E-Waste Recyclers, Berhampur",500,
12.,Punjab,03,"1.     M/s Ramky Enviro Engineer Ltd., Vill. Nimbuan,
Tehsil Dera Bassi, District SAS Nagar.",1200,4850
,,,"2.     M/s Spreco Recycling, D-45, Industrial Area, Focal
Point, Raikot, District Ludhiana.",730,
,,,"3.     M/s K.J. Recycler, C-38, Sanjay Gandhi Nagar,
Industrial Area, Jalandhar",2920,
13.,Rajasthan,26,"1.     M/s. Shree Agrasen Ji Recyclers, R-10, Bajrang Colony, Under   Jhotwara   Bridge,   Near   Subham   Hospital,
Jhotwar, Jaipur",2000,90769
,,,"2.     M/s. Dhruv Techengineers Pvt. Ltd., G-1209, Rampur
mandana, Industrial Area, Bhiwadi, Alwar",12575,
,,,"3.     M/s. Shri Krishna  Additives Pvt. Ltd., F-105, Matasya
Industrial Area, Alwar",1200,
,,,"4.     M/s Greenscape Eco Management Pvt.(Unt-II), F-588
& 591 MIA Alwar",18200,
,,,"5.     M/s ETCO E-waste Recycler pvt. ltd, SB-23, Shilp Bari
Road, 1415 VKI Area, Jaipur",525,
,,,"6.     M/s.  E  Reclaim  Services  Pvt.  Ltd.,  Plot  No.  466,  VKI,
Jaipur",10500,
,,,"7.     M/s.  Universal  E-Waste  Recycling,  G1-117  (B),  RIICO Industrial Area, Alwar",450,
,,,"8.     M/s  S.B.J.  &  Company,  F-137,  Growth  Centre,  RIICO
Industrial Area, Dholpur",876,
,,,"9.     M/s Green Leaf Recycling Industries, G-166-167, West
part, RIICO Ind Area Bagru Jaipur",1380,
,,,"10.  M/s. Greenlet Recyclers Pvt. Ltd., 29 Janakpuri, First
Imli Wala Phatak, Jaipur",11000,
,,,"11.  M/s   Shukla   E-Waste   Processors,   H-309   (B)   RIICO
Industrial Area, Bhiwadi, Tijara, Alwar.",795,
,,,"12.  M/s Vasoo Metals, (Division-III) G-287, MIA, Alwar",825,
,,,"13.  M/s. Vinay Traders, F-241-242, RIICO Ind. Area, Palra,
Ajmer",9000,
,,,"14.  M/s.  Greenweb  Recycling,  Web  Plaza,  84-85,  First
Floor, Shyam Nagar, Benar Road, Jhotwada, Jaipur",2000,
,,,"15.  M/s.  GS  International,  G1-101,  Shri  Khatu  Shyam  Ji
Ind. Complex, Ringus, Sikar",2000,
,,,"16.  M/s. Rohit Pigments industries Pvt. Ltd., B-81/B, RIICO
Ind Area, Dholpur",705,
,,,"17.  M/s  K.G.  Metalloys,   F-37,38,  RIICO  Industrial  Area,
Ondela Road, Dholpur",1800,
,,,"18.  M/s. Globe Impex, G1-74, RIICO ind. Area, Chopanki,
Tijara, Alwar",1750,
,,,"19.  M/s.  Adatte  E-Waste  Management  Pvt.  Ltd.,  C6/23, Opposite  to  Post  Office  ,  Safdarganj  Development
Area, New Delhi",1825,
,,,"20.  M/s.   Green   Recycling   Waste   Management,   J-983,
RIICO Ind. Area, Chopanki, Tijara, Alwar",393,
,,,"21.  M/s. J. K. Enterprises, Araji No. 36/02, Samrathpura,
Patwar, Chhapri, Kapasan, Chittorgarh",2100,
,,,"22.  M/s. PWL Ventures, B137, Queen Road, Vidyut Nagar
B, Jaipur",5000,
,,,23.  M/s. H. M. Traders,720,
,,,"24.  M/s. Abaad Developers Pvt. Ltd., G1-747, RIICO Ind.
Area, Chopanki, Bhiwadi, Alwar",1050,
,,,"25.  M/s. Ramdas Trading Company, G1-177-C, RIICO Ind.
Area, MIA, Ramgarh, Alwar",900,
,,,"26.  M/s. Green India Waste Management, G-1/565,
RIICO Ind. Area, Khuskhera, Tapukaa, Bhiwadi, Alwar",1200,
14.,Tamil Nadu,24,"1.     M/s. Tritech Systems, No.165/3, Porur, Chennai- 116",4680,97271.2
,,,"2.     M/s.  Aer  World  Wide,  2B,  2C,  2D,  2E,  Elanthanjeri
Village, Madhavaram Taluk, Tiruvallur",120,
,,,"3.     M/s. Green E-Waste, No. 33, Geazon, Ayanambakkam Housing  Colony,  Ayanamabakkam  Village,  Amattur,
Chennai- 95",1480,
,,,"4.     M/s.  Linx  Enterprises,  242,  Tiny  Sector,  Ambattur
Industrial Estate, Chennai- 98",150,
,,,"5.     M/s.     Srinivasa     Enterprises,     Ernavoor     Village,
Tiruvottiur Taluk, Chennai-57",1800,
,,,"6.     M/s.  Abishek  Enterprises,  SF  No.  2G,  2nd  Ambattur,
Chennai-98",6000,
,,,"7.     M/s.  JADG  India  E-Waste  Recyclers  Pvt.  Ltd.,  SF  No. 256/1A1,  Kollur  Village, Kilikodi Post, Ponneri Taluk,
Tiruvallur- 601206",730,
,,,"8.     M/s.    Shri    Raaam    Recycling,    No.    DP-29,    SIDCO Industrial    Estate,        SIPCOT    Industrial    Complex,
Gummidipoondi- 601201",504,
,,,"9.     M/s. Virogreen  India Pvt. Ltd., No. 297/1B2, No. 49, Pappankuppam      Village,      SR      Kandigai      Road,
Gummidipoondi Taluk, Tiruvallur-601201",15000,
,,,"10.  M/s Trishyiraya Recycling India Pvt. Ltd., Plot No.A-7,
Phase-I, MEPZ-SEZ, Tambaram, Chennai-600 045",4500,
,,,"11.  M/s.  K.  S.  Traders,  Thiruneermalai  Village,  Alandur
Taluk, Kancheepuram Ditt.",10500,
,,,"12.  M/s.   SEZ   Recycling,   TP-7,   IVth   Avenue,   mahindra World City Developers Limited, Industrial Estate, SEZ Area,  Thenmelpakkam  Village,  Chengalpattu  Taluk,
Kancheepuram District",1500,
,,,"13.  M/s. Leela Traders., Plot No. C-15/1, CMDA Industrial
Complex Maraimalai Nagar, Kancheepuram District",2640,
,,,"14.  M/s. Enviro Metals Recyclers Pvt. Ltd., No. 104 & 106, Ezhichur   Village,   Orgadam,   Sriperumbudur   Taluk,
Kancheepuram District",1200,
,,,"15.  M/s.   Gems   Recycling   (P)   Ltd.,   Neervallur   Village,
Sriperumbudur Taluk, Kancheepuram District.",91.2,
,,,"16.  M/s.  INAA  Enterprises,  Plot  No.  AC  31/24,  SIDCO
Industrial Estate, Thirumudivakkam, Chennai",300,
,,,"17.  M/s. World Scrap Stars Recycling Solutions Pvt. Ltd., No. 3, Golden Star Apartments, 5S, Thandlam village,
Sriperumbudur Taluk, Kancheepuram District",5400,
,,,"18.  M/s  Victory  Recovery  &  Recycle  Technologies  India Pvt.Ltd., 672/2, Doubal Dragon Industrial Park, Kannur Village  &  Post  Kottaiyur,  Thiruvallur,  District  -  Tamil
Nadu - 602 108",5880,
,,,"19.  M/s.  Southern  Alloys,  DP  No.  S-105  and  106,  SIDCO
Industrial Estate, Kakallur Village Taluk and District",600,
,,,"20.  M/s. Ambient Infra, 111, Vanagaram, Ambattur Main
Road, Atttipattu, Ayanambakkam, Chennai -58",150,
,,,"21.  M/s.    Micro    E-Waste    Recyclers,    SF    No.    301/3,
Varaganeri Village, Trichy East Taluk, Trichy District.",900,
,,,"22.  M/s.     Green     India     Recyclers,    SF.     No.     26/1B, Kovilpalayam   Road,   Soolakal   Village,   Coimbatore
District.",3000,
,,,"23.  M/s.  Green  Era  Recyclers  37,  Sivanandha  Industries Estate,   Dr.   M.S.   Udhayamurthy   Nagar,   Thadagam
Road, Edayarpalayam, Coimbatore District - 641025",146,
,,,"24.  M/s. TES AMM Private Limited, Plot No.A-18, SIPCOT Industrial   Growth,   Centre   Oragadam,   Panruti   ‘A’ Village,  Sriperumpudur,  Kanchipuram  District  Tamil
Nadu – 630 304",30000,
15.,Telangana,11,"1.     M/s Ramky E-Waste Recycling Facility, Hardware Park, kancha,  Imarat  of  Raviryal  (v),  Maheswaram  (M),
Rangareddy District.",7840,41493
,,,"2.     M/s  Earth  Sense  Recycle  Pvt.Ltd.,  Plot  No.37,  APIIC Industrial    park,    Mankal    (V),    Maheswaram    (M),
Rangareddy District.",12775,
,,,"3.     M/s Enviro Collection Centre (Dismantling Unit), Plot No.1-185/2/A,     Sy.     NO.298     part,     Phase-I,     IDA
Jeedimetla, Medchal-Malkajgiri District.",600,
,,,"4.     M/s  Z  Enviro  Industries  Pvt.  ltd.,  Pulimanmidi  (V),
Kandukur (M) Rangareddy District.",10000,
,,,"5.     M/s Earthbox Ventures (p) Ltd., (E-waste Dismantling Unit), Sy. Nos.29, 30, & 85, Uddemarri (V), Shamirpet
(M), Medchal-Malkajgiri, District.",500,
,,,"6.     M/s  NAP  Recycling,  Sy.  No.3,  Kethireddypally  (V),
Balanagar (M), Mahaboobnagar District.",2628,
,,,"7.     M/s   Bellus   E   Waste,   Sy.No.4-120,   Ramachandra
Puram (GP), Kondurg (M), Rangareddy District.",3650,
,,,"8.     M/s Shreem Mythri Enterprises, Plot No.50, phase-III, IDA    Cherlapally,    kapra    (M),    Medchal-Malkajgiri
District.",600,
,,,"9.     M/s TES-AMM India Pvt. Ltd Plot no 79, Sy no 847, IDA
Medchal, Medchal (M), Medchal-Malkajgiri District",1500,
,,,"10.  Earthbox Recycling Private Limited Sy No 114/1, plot
no  s-2/12, Raviryala Grampanchayat, Maheshwaram (V & M), Rangareddy District",500,
,,,"11.  M/s Sasi E Recycling Solutions (Dismantling Unit), Sy. No. 152 part 157,160 & 165, IDA, Pashamailaram (V) ,
Patancheru (M), Sangareddy Sistrict",900,
16.,Uttar Pradesh,41,"1.     M/s. Auctus – E Recycling Solutions Pvt. Ltd., F-637, M.
G. Road, Industrial Area, Ghaziabad",1800,243627.5
,,,"2.     Mahaluxmi metal Alloys (India) Pvt. Ltd., Modinagar,
Ghaziabad",30000,
,,,"3.     M/s. N.K. Products, 58-59, M. G. Road, Ghaziabad",9000,
,,,"4.     M/s Bharat Oil Co.E-18, Site – IV, Sahibabad, Industrial
Area, Ghaziabad",4000,
,,,"5.     M/s Plant Green Recycling Pvt. Limited, G-129, Phase
– I , M.G. Road, Ghaziabad",1500,
,,,"6.     M/s. Rocket Sales, Plot No. 1-12, I/A, M. G. Road,
Hapur",300,
,,,"7.     M/s. Arsh Recycling Pvt. Ltd., Plot No. 203, UPSDIC,
I/A, M/G. Road, Ghaziabad",15000,
,,,"8.     M/s. Auctus Recycling Solutions Pvt. Ltd, Habibpur,
Greater Noida",19500,
,,,"9.     M/s. Khan Traders, B-5, Site No. 4,   Panki Ind. Area,
Kanpur",7190,
,,,"10.  M/s. Green Tech Recycling, Khasra No. 645,
Acchraunds, Bahdurpur Road, Partapur, Meerut",1800,
,,,"11.  M/s. Narora Atomic Power Station, Narora,
Bulandshahar",10,
,,,"12.  M/s Metal Alloys, E-46, Industrial Area, Ramnagar,
Varanasi",1825,
,,,"13.  M/s Comwen Information Technologies Pvt.Ltd.,
127/35B, ChakRagunath, Naini, Allahabad.",30,
,,,"14.  M/s. Dasia Eco E-Waste Recyclers E-160, Industrial
Area, Khalilabad, Sant Kabairnagar.",720,
,,,"15.  M/s. Sims Recycling Solutions Plot No. 1, Udyog
Kendrall Ecotech-III, Greater Noida",1250,
,,,"16.  M/s J.A.O. E-Waste Recycling Co, Vill- Jaitpur,Distt-
Moradabad.",3001,
,,,"17.  M/s. HIN Green E-Waste Recycling Co. Vill-Jaitpur,
Distt-Moradabad",750,
,,,"18.  M/s S.R. Metcast India (P) Ltd 11.8 Km.Agra Mathura
Road, Agra.",600,
,,,"19.  M/s K.M. Metals Suppliers 9/270,271,Mathura Agra.",5000,
,,,"20.  M/s Prakash Metal House 39/223, Karwan
Lohamandi,Agra.",1500,
,,,"21.  M/s. E-Waste Recyclers India, E-50, UPSIDC Industrial
Area, 98Km Stone, NH-2, Kosi Kotwan, Mathura",6000,
,,,"22.  M/s Supar Trading Company, Plot No.-3 Govt.
Industrial Estate, Talkatora Road, Lucknow",365,
,,,"23.  M/s. V. R. Techno Enviro Services Pvt. Ltd., Khasra No. 440, Indira Priyedarshni Ward Jarhra Indira Nagar
Lucknow",365,
,,,"24.  M/s Greenzon Recycling Pvt. Ltd., R 30, UPSIDC,
Industrial Area, Sikandrabad, Bulandshahar.",16.5,
,,,"25.  M/s    Sachin    Enterprises,        123/751,    block-T    74
Pratapganj Gadariyan Purwa, Fazalgang, Kanpur",2500,
,,,"26.  M/s Greeniva Recycler Pvt. ltd., Plot No. G-284, M.G.
Road, Industrial Area, Hapur",1500,
,,,"27.  M/s S. Malik Traders, plot No.93, 94 vill-Budhera
jahidpur, Meerut",365,
,,,"28.  M/s Royal Faiz Recycling (P) Ltd, I-22, I.A.M.G. Road,
Hapur",12000,
,,,"29.  M/s 3 C Recycler, F-326, I/A, M. G. Road, Hapur",9000,
,,,"30.  M/s Life E-Recycling (p) Ltd., F-435, UPSIDC I/A, M. G.
Road, Hapur",9000,
,,,"31.  M/s Hind Recycler (p) Ltd., Plot No.F-203, M.G. Road,
Hapur",9000,
,,,"32.  M/s Hayat Recycler, F-53,54 I/A, M.G. Road, Hapur",15000,
,,,"33.  M/s B.R.P. Infotech Private Limited, F-394, Phase-1,
M. G. Road, Industrial Area, Hapur",9000,
,,,"34.  M/s Sky Green Waste Recycling, Management,
Khasra No.174, Alipur Jijmana, Meerut, U.P",9975,
,,,"35.  M/s Swachh Bharat Recycling Company, Gali No.4, 2083, Saipuram Industrial Area, Delhi Road, Meerut,
U.P.",4800,
,,,"36.  M/s Rudra Interprises, Plot No.A-96, Sector A-4,
Tronica City, Loni, Ghaziabad",6000,
,,,"37.  M/s Avgree Recycling Pvt.Ltd. KH No.549, Vill-Tiyala,
Meerut-Bulandshahar Road, Hapur Bypass, Hapur",11000,
,,,"38.  M/s Faiz Recycling, G-235, MG Road, Industrial Area,
Hapur",11000,
,,,"39.  M/s Horizon Recycling Pvt.Ltd., Khasra No.35,
Kumarhera, 7th km Dehradun road, Saharanpur, U.P.",12000,
,,,"40.  M/s Golden E Waste Recyclers Pvt. ltd., Plot No.-12A, Gagol Road, Behind Sophia School, Udyog Puram,
Partapur, Meerut",9600,
,,,"41.  M/s Eco Green India, Khasra no.447, Vill-Ghosipur,
Hapur Road, Meerut",365,
17.,Uttarakhand,04,"1.     M/s Attero Recycling Pvt. ltd. Kh. No.117, Raipur
Industrial Area, Bhagwanpur",12000,19250
,,,"2.     M/s Bharat Oil & Waste Management ltd. Mauja
Mukimpur, Laksar, Haridwar",650,
,,,"3.     M/s Resource E-Waste Solution Pvt.Ltd. F-97,
Industrial area, Bhadrabad, Haridwar",6000,
,,,"4.     M/s Anmol Paryavaran Sanrakshan Samiti, Daulatpur
Hazaratpur urf, Budhwasahid, Daulatpur",600,
18.,West Bengal,03,"1.     M/s J.S. Pigments Pvt. ltd, Vill.+ P.O.-Jarua, P.S.-
Polba, Hoogly-712138",600,1860
,,,"2.     M/s Lubrina Recycling Pvt. ltd., P.O. Bakrahat, P.S.
Bishnupur, Distt.-24 Pgs(S), Pin-743377.",1080,
,,,"3.     M/s. P. U. Steel and Electro Process pvt. Ltd., Ruiya Industrial complex P.O. Patuliar PS-Khadar Distt. 24,
PGS (N), West Bengal - 750119",180,
19. Total,,312,,,782080.62
